sku_id,location_id,week_start_date,production_type,production_size,production_count,season,units_requested,is_production_active,year,quarter,month,week_of_year
SKU-039,LOC-01,2026-03-30,Commercial,Small,2,Spring,1,True,2026,1,3,14
SKU-039,LOC-01,2026-04-06,Music Video,Small,5,Spring,2,True,2026,2,4,15
SKU-039,LOC-01,2026-04-13,Television,Large,2,Spring,3,True,2026,2,4,16
SKU-039,LOC-01,2026-04-20,Commercial,Medium,5,Spring,2,True,2026,2,4,17
SKU-039,LOC-01,2026-04-27,Feature Film,Small,5,Spring,3,True,2026,2,4,18
SKU-039,LOC-01,2026-05-04,Television,Small,2,Spring,1,True,2026,2,5,19
SKU-039,LOC-01,2026-05-11,Television,Small,3,Spring,3,True,2026,2,5,20
SKU-039,LOC-01,2026-05-18,Commercial,Small,7,Spring,2,True,2026,2,5,21
SKU-039,LOC-01,2026-05-25,Television,Large,2,Spring,8,True,2026,2,5,22
SKU-039,LOC-01,2026-06-01,Television,Large,7,Summer,14,True,2026,2,6,23
SKU-039,LOC-01,2026-06-08,Television,Medium,9,Summer,13,True,2026,2,6,24
SKU-039,LOC-01,2026-06-15,Television,Medium,4,Summer,4,True,2026,2,6,25
SKU-039,LOC-01,2026-06-22,Music Video,Small,3,Summer,3,True,2026,2,6,26
SKU-039,LOC-01,2026-06-29,Commercial,Small,5,Summer,2,True,2026,2,6,27
SKU-039,LOC-01,2026-07-06,Television,Medium,3,Summer,5,True,2026,3,7,28
SKU-039,LOC-01,2026-07-13,Television,Small,8,Summer,3,True,2026,3,7,29
SKU-039,LOC-01,2026-07-20,Television,Large,8,Summer,16,True,2026,3,7,30
SKU-039,LOC-01,2026-07-27,Commercial,Small,2,Summer,3,True,2026,3,7,31
SKU-039,LOC-01,2026-08-03,No Active Production,No Active Production,0,Summer,0,False,2026,3,8,32
SKU-039,LOC-01,2026-08-10,Television,Small,3,Summer,2,True,2026,3,8,33
SKU-039,LOC-02,2024-02-19,Television,Medium,3,Winter,6,True,2024,1,2,8
SKU-039,LOC-02,2024-02-26,Television,Small,4,Winter,5,True,2024,1,2,9
SKU-039,LOC-02,2024-03-04,Television,Small,1,Spring,0,True,2024,1,3,10
SKU-039,LOC-02,2024-03-11,Commercial,Small,2,Spring,1,True,2024,1,3,11
SKU-039,LOC-02,2024-03-18,Commercial,Small,4,Spring,4,True,2024,1,3,12
SKU-039,LOC-02,2024-03-25,Feature Film,Medium,4,Spring,4,True,2024,1,3,13
SKU-039,LOC-02,2024-04-01,Commercial,Large,1,Spring,5,True,2024,2,4,14
SKU-039,LOC-02,2024-04-08,Commercial,Small,1,Spring,1,True,2024,2,4,15
SKU-039,LOC-02,2024-04-15,Feature Film,Small,1,Spring,0,True,2024,2,4,16
SKU-039,LOC-02,2024-04-22,Television,Large,3,Spring,10,True,2024,2,4,17
SKU-039,LOC-02,2024-04-29,Commercial,Small,2,Spring,2,True,2024,2,4,18
SKU-039,LOC-02,2024-05-06,Feature Film,Large,2,Spring,6,True,2024,2,5,19
SKU-039,LOC-02,2024-05-13,Television,Small,1,Spring,2,True,2024,2,5,20
SKU-039,LOC-02,2024-05-20,Feature Film,Small,3,Spring,4,True,2024,2,5,21
SKU-039,LOC-02,2024-05-27,Commercial,Large,3,Spring,6,True,2024,2,5,22
SKU-039,LOC-02,2024-06-03,Television,Large,4,Summer,11,True,2024,2,6,23
SKU-039,LOC-02,2024-06-10,Commercial,Small,3,Summer,1,True,2024,2,6,24
SKU-039,LOC-02,2024-06-17,Documentary,Medium,1,Summer,3,True,2024,2,6,25
SKU-039,LOC-02,2024-06-24,Television,Medium,6,Summer,8,True,2024,2,6,26
SKU-039,LOC-02,2024-07-01,Television,Small,3,Summer,1,True,2024,3,7,27
SKU-039,LOC-02,2024-07-08,Commercial,Small,3,Summer,0,True,2024,3,7,28
SKU-039,LOC-02,2024-07-15,Music Video,Small,3,Summer,2,True,2024,3,7,29
SKU-039,LOC-02,2024-07-22,Feature Film,Medium,1,Summer,5,True,2024,3,7,30
SKU-039,LOC-02,2024-07-29,No Active Production,No Active Production,0,Summer,0,False,2024,3,7,31
SKU-039,LOC-02,2024-08-05,Commercial,Small,3,Summer,4,True,2024,3,8,32
SKU-039,LOC-02,2024-08-12,Commercial,Medium,3,Summer,2,True,2024,3,8,33
SKU-039,LOC-02,2024-08-19,Feature Film,Large,6,Summer,12,True,2024,3,8,34
SKU-039,LOC-02,2024-08-26,Feature Film,Medium,5,Summer,14,True,2024,3,8,35
SKU-039,LOC-02,2024-09-02,Commercial,Medium,3,Fall,2,True,2024,3,9,36
SKU-039,LOC-02,2024-09-09,Commercial,Small,2,Fall,2,True,2024,3,9,37
SKU-039,LOC-02,2024-09-16,Television,Small,2,Fall,1,True,2024,3,9,38
SKU-039,LOC-02,2024-09-23,Commercial,Large,4,Fall,9,True,2024,3,9,39
SKU-039,LOC-02,2024-09-30,Commercial,Large,2,Fall,7,True,2024,3,9,40
SKU-039,LOC-02,2024-10-07,No Active Production,No Active Production,0,Fall,0,False,2024,4,10,41
SKU-039,LOC-02,2024-10-14,Music Video,Large,2,Fall,6,True,2024,4,10,42
SKU-039,LOC-02,2024-10-21,Documentary,Medium,2,Fall,7,True,2024,4,10,43
SKU-039,LOC-02,2024-10-28,Music Video,Small,1,Fall,1,True,2024,4,10,44
SKU-039,LOC-02,2024-11-04,Documentary,Medium,2,Fall,5,True,2024,4,11,45
SKU-039,LOC-02,2024-11-11,Commercial,Medium,3,Fall,5,True,2024,4,11,46
SKU-039,LOC-02,2024-11-18,Television,Small,5,Fall,7,True,2024,4,11,47
SKU-039,LOC-02,2024-11-25,No Active Production,No Active Production,0,Fall,0,False,2024,4,11,48
SKU-039,LOC-02,2024-12-02,Television,Small,3,Winter,1,True,2024,4,12,49
SKU-039,LOC-02,2024-12-09,Feature Film,Small,4,Winter,2,True,2024,4,12,50
SKU-039,LOC-02,2024-12-16,Commercial,Medium,2,Winter,2,True,2024,4,12,51
SKU-039,LOC-02,2024-12-23,Television,Small,5,Winter,1,True,2024,4,12,52
SKU-039,LOC-02,2024-12-30,Television,Medium,3,Winter,8,True,2024,4,12,1
SKU-039,LOC-02,2025-01-06,Commercial,Small,1,Winter,0,True,2025,1,1,2
SKU-039,LOC-02,2025-01-13,Television,Medium,1,Winter,4,True,2025,1,1,3
SKU-039,LOC-02,2025-01-20,Television,Small,3,Winter,1,True,2025,1,1,4
SKU-039,LOC-02,2025-01-27,Feature Film,Large,1,Winter,3,True,2025,1,1,5
SKU-039,LOC-02,2025-02-03,Documentary,Medium,2,Winter,3,True,2025,1,2,6
SKU-039,LOC-02,2025-02-10,Commercial,Medium,4,Winter,16,True,2025,1,2,7
SKU-039,LOC-02,2025-02-17,Commercial,Medium,3,Winter,2,True,2025,1,2,8
SKU-039,LOC-02,2025-02-24,Television,Medium,1,Winter,1,True,2025,1,2,9
SKU-039,LOC-02,2025-03-03,Music Video,Small,2,Spring,1,True,2025,1,3,10
SKU-039,LOC-02,2025-03-10,Commercial,Small,3,Spring,2,True,2025,1,3,11
SKU-039,LOC-02,2025-03-17,Television,Small,1,Spring,3,True,2025,1,3,12
SKU-039,LOC-02,2025-03-24,Television,Medium,2,Spring,4,True,2025,1,3,13
SKU-039,LOC-02,2025-03-31,Television,Small,3,Spring,3,True,2025,1,3,14
SKU-039,LOC-02,2025-04-07,Television,Small,2,Spring,1,True,2025,2,4,15
SKU-039,LOC-02,2025-04-14,Television,Medium,2,Spring,4,True,2025,2,4,16
SKU-039,LOC-02,2025-04-21,Feature Film,Small,8,Spring,6,True,2025,2,4,17
SKU-039,LOC-02,2025-04-28,Documentary,Small,3,Spring,15,True,2025,2,4,18
SKU-039,LOC-02,2025-05-05,Television,Medium,6,Spring,8,True,2025,2,5,19
SKU-039,LOC-02,2025-05-12,Television,Small,2,Spring,1,True,2025,2,5,20
SKU-039,LOC-02,2025-05-19,Television,Large,4,Spring,8,True,2025,2,5,21
SKU-039,LOC-02,2025-05-26,Television,Large,4,Spring,6,True,2025,2,5,22
SKU-039,LOC-02,2025-06-02,Commercial,Small,3,Summer,3,True,2025,2,6,23
SKU-039,LOC-02,2025-06-09,Commercial,Large,1,Summer,3,True,2025,2,6,24
SKU-039,LOC-02,2025-06-16,Television,Medium,3,Summer,3,True,2025,2,6,25
SKU-039,LOC-02,2025-06-23,Television,Medium,1,Summer,1,True,2025,2,6,26
SKU-039,LOC-02,2025-06-30,Commercial,Medium,6,Summer,8,True,2025,2,6,27
SKU-039,LOC-02,2025-07-07,Television,Small,2,Summer,1,True,2025,3,7,28
SKU-039,LOC-02,2025-07-14,Feature Film,Large,4,Summer,12,True,2025,3,7,29
SKU-039,LOC-02,2025-07-21,Television,Medium,3,Summer,8,True,2025,3,7,30
SKU-039,LOC-02,2025-07-28,Documentary,Small,5,Summer,8,True,2025,3,7,31
SKU-039,LOC-02,2025-08-04,Documentary,Medium,5,Summer,8,True,2025,3,8,32
SKU-039,LOC-02,2025-08-11,Television,Medium,3,Summer,9,True,2025,3,8,33
SKU-039,LOC-02,2025-08-18,Commercial,Medium,4,Summer,5,True,2025,3,8,34
SKU-039,LOC-02,2025-08-25,Commercial,Medium,6,Summer,10,True,2025,3,8,35
SKU-039,LOC-02,2025-09-01,Documentary,Small,1,Fall,0,True,2025,3,9,36
SKU-039,LOC-02,2025-09-08,Commercial,Medium,5,Fall,10,True,2025,3,9,37
SKU-039,LOC-02,2025-09-15,No Active Production,No Active Production,0,Fall,0,False,2025,3,9,38
SKU-039,LOC-02,2025-09-22,Television,Large,3,Fall,8,True,2025,3,9,39
SKU-039,LOC-02,2025-09-29,Commercial,Small,2,Fall,0,True,2025,3,9,40
SKU-039,LOC-02,2025-10-06,Commercial,Small,3,Fall,4,True,2025,4,10,41
SKU-039,LOC-02,2025-10-13,No Active Production,No Active Production,0,Fall,0,False,2025,4,10,42
SKU-039,LOC-02,2025-10-20,Television,Medium,4,Fall,6,True,2025,4,10,43
SKU-039,LOC-02,2025-10-27,Music Video,Large,4,Fall,5,True,2025,4,10,44
SKU-039,LOC-02,2025-11-03,Television,Small,1,Fall,1,True,2025,4,11,45
SKU-039,LOC-02,2025-11-10,No Active Production,No Active Production,0,Fall,0,False,2025,4,11,46
SKU-039,LOC-02,2025-11-17,No Active Production,No Active Production,0,Fall,0,False,2025,4,11,47
SKU-039,LOC-02,2025-11-24,Commercial,Small,6,Fall,4,True,2025,4,11,48
SKU-039,LOC-02,2025-12-01,Commercial,Small,1,Winter,0,True,2025,4,12,49
SKU-039,LOC-02,2025-12-08,Commercial,Large,2,Winter,5,True,2025,4,12,50
SKU-039,LOC-02,2025-12-15,Commercial,Large,2,Winter,9,True,2025,4,12,51
SKU-039,LOC-02,2025-12-22,Commercial,Medium,2,Winter,2,True,2025,4,12,52
SKU-039,LOC-02,2025-12-29,No Active Production,No Active Production,0,Winter,0,False,2025,4,12,1
SKU-039,LOC-02,2026-01-05,Television,Small,2,Winter,0,True,2026,1,1,2
SKU-039,LOC-02,2026-01-12,Commercial,Small,1,Winter,1,True,2026,1,1,3
SKU-039,LOC-02,2026-01-19,Commercial,Large,3,Winter,7,True,2026,1,1,4
SKU-039,LOC-02,2026-01-26,Commercial,Medium,3,Winter,3,True,2026,1,1,5
SKU-039,LOC-02,2026-02-02,Television,Small,3,Winter,2,True,2026,1,2,6
SKU-039,LOC-02,2026-02-09,No Active Production,No Active Production,0,Winter,0,False,2026,1,2,7
SKU-039,LOC-02,2026-02-16,Commercial,Small,2,Winter,2,True,2026,1,2,8
SKU-039,LOC-02,2026-02-23,Television,Medium,1,Winter,1,True,2026,1,2,9
SKU-039,LOC-02,2026-03-02,Commercial,Large,3,Spring,8,True,2026,1,3,10
SKU-039,LOC-02,2026-03-09,Television,Small,1,Spring,1,True,2026,1,3,11
SKU-039,LOC-02,2026-03-16,Commercial,Large,6,Spring,16,True,2026,1,3,12
SKU-039,LOC-02,2026-03-23,Television,Medium,5,Spring,7,True,2026,1,3,13
SKU-039,LOC-02,2026-03-30,Television,Small,4,Spring,2,True,2026,1,3,14
SKU-039,LOC-02,2026-04-06,Feature Film,Small,4,Spring,2,True,2026,2,4,15
SKU-039,LOC-02,2026-04-13,Feature Film,Medium,2,Spring,3,True,2026,2,4,16
SKU-039,LOC-02,2026-04-20,Television,Small,3,Spring,3,True,2026,2,4,17
SKU-039,LOC-02,2026-04-27,Television,Large,1,Spring,7,True,2026,2,4,18
SKU-039,LOC-02,2026-05-04,Commercial,Medium,1,Spring,2,True,2026,2,5,19
SKU-039,LOC-02,2026-05-11,Television,Small,4,Spring,3,True,2026,2,5,20
SKU-039,LOC-02,2026-05-18,Television,Medium,1,Spring,3,True,2026,2,5,21
SKU-039,LOC-02,2026-05-25,Commercial,Small,4,Spring,1,True,2026,2,5,22
SKU-039,LOC-02,2026-06-01,Documentary,Large,3,Summer,12,True,2026,2,6,23
SKU-039,LOC-02,2026-06-08,Music Video,Large,1,Summer,3,True,2026,2,6,24
SKU-039,LOC-02,2026-06-15,Commercial,Medium,6,Summer,6,True,2026,2,6,25
SKU-039,LOC-02,2026-06-22,Commercial,Large,3,Summer,5,True,2026,2,6,26
SKU-039,LOC-02,2026-06-29,Television,Medium,5,Summer,7,True,2026,2,6,27
SKU-039,LOC-02,2026-07-06,Commercial,Large,5,Summer,10,True,2026,3,7,28
SKU-039,LOC-02,2026-07-13,Commercial,Small,3,Summer,2,True,2026,3,7,29
SKU-039,LOC-02,2026-07-20,Commercial,Large,4,Summer,7,True,2026,3,7,30
SKU-039,LOC-02,2026-07-27,Television,Medium,5,Summer,34,True,2026,3,7,31
SKU-039,LOC-02,2026-08-03,Television,Medium,2,Summer,3,True,2026,3,8,32
SKU-039,LOC-02,2026-08-10,Television,Medium,1,Summer,3,True,2026,3,8,33
SKU-039,LOC-03,2024-02-19,No Active Production,No Active Production,0,Winter,0,False,2024,1,2,8
SKU-039,LOC-03,2024-02-26,Commercial,Medium,3,Winter,6,True,2024,1,2,9
SKU-039,LOC-03,2024-03-04,Feature Film,Medium,2,Spring,1,True,2024,1,3,10
SKU-039,LOC-03,2024-03-11,No Active Production,No Active Production,0,Spring,0,False,2024,1,3,11
SKU-039,LOC-03,2024-03-18,Television,Medium,6,Spring,3,True,2024,1,3,12
SKU-039,LOC-03,2024-03-25,Television,Large,2,Spring,8,True,2024,1,3,13
SKU-039,LOC-03,2024-04-01,Feature Film,Large,3,Spring,7,True,2024,2,4,14
SKU-039,LOC-03,2024-04-08,Television,Large,1,Spring,3,True,2024,2,4,15
SKU-039,LOC-03,2024-04-15,Television,Large,4,Spring,14,True,2024,2,4,16
SKU-039,LOC-03,2024-04-22,Feature Film,Small,3,Spring,2,True,2024,2,4,17
SKU-039,LOC-03,2024-04-29,Television,Small,3,Spring,1,True,2024,2,4,18
SKU-039,LOC-03,2024-05-06,Documentary,Small,4,Spring,1,True,2024,2,5,19
SKU-039,LOC-03,2024-05-13,Commercial,Small,2,Spring,0,True,2024,2,5,20
SKU-039,LOC-03,2024-05-20,Commercial,Medium,6,Spring,7,True,2024,2,5,21
SKU-039,LOC-03,2024-05-27,Music Video,Small,1,Spring,3,True,2024,2,5,22
SKU-039,LOC-03,2024-06-03,Television,Small,1,Summer,1,True,2024,2,6,23
SKU-039,LOC-03,2024-06-10,Television,Small,2,Summer,1,True,2024,2,6,24
SKU-039,LOC-03,2024-06-17,No Active Production,No Active Production,0,Summer,0,False,2024,2,6,25
SKU-039,LOC-03,2024-06-24,Commercial,Medium,5,Summer,7,True,2024,2,6,26
SKU-039,LOC-03,2024-07-01,Music Video,Medium,6,Summer,1,True,2024,3,7,27
SKU-039,LOC-03,2024-07-08,Commercial,Medium,1,Summer,1,True,2024,3,7,28
SKU-039,LOC-03,2024-07-15,Television,Small,2,Summer,3,True,2024,3,7,29
SKU-039,LOC-03,2024-07-22,Documentary,Small,2,Summer,4,True,2024,3,7,30
SKU-039,LOC-03,2024-07-29,Television,Medium,3,Summer,4,True,2024,3,7,31
SKU-039,LOC-03,2024-08-05,Music Video,Medium,4,Summer,7,True,2024,3,8,32
SKU-039,LOC-03,2024-08-12,Documentary,Medium,3,Summer,6,True,2024,3,8,33
SKU-039,LOC-03,2024-08-19,Commercial,Small,2,Summer,2,True,2024,3,8,34
SKU-039,LOC-03,2024-08-26,Commercial,Small,1,Summer,2,True,2024,3,8,35
SKU-039,LOC-03,2024-09-02,Television,Medium,3,Fall,6,True,2024,3,9,36
SKU-039,LOC-03,2024-09-09,Feature Film,Large,1,Fall,3,True,2024,3,9,37
SKU-039,LOC-03,2024-09-16,Feature Film,Large,3,Fall,8,True,2024,3,9,38
SKU-039,LOC-03,2024-09-23,Television,Small,2,Fall,1,True,2024,3,9,39
SKU-039,LOC-03,2024-09-30,Feature Film,Medium,2,Fall,1,True,2024,3,9,40
SKU-039,LOC-03,2024-10-07,Music Video,Medium,1,Fall,0,True,2024,4,10,41
SKU-039,LOC-03,2024-10-14,Television,Medium,1,Fall,1,True,2024,4,10,42
SKU-039,LOC-03,2024-10-21,No Active Production,No Active Production,0,Fall,0,False,2024,4,10,43
SKU-039,LOC-03,2024-10-28,Television,Small,1,Fall,0,True,2024,4,10,44
SKU-039,LOC-03,2024-11-04,Commercial,Small,2,Fall,2,True,2024,4,11,45
SKU-039,LOC-03,2024-11-11,Television,Medium,4,Fall,5,True,2024,4,11,46
SKU-039,LOC-03,2024-11-18,Commercial,Small,1,Fall,2,True,2024,4,11,47
SKU-039,LOC-03,2024-11-25,Commercial,Large,4,Fall,11,True,2024,4,11,48
SKU-039,LOC-03,2024-12-02,No Active Production,No Active Production,0,Winter,2,False,2024,4,12,49
SKU-039,LOC-03,2024-12-09,Television,Small,2,Winter,1,True,2024,4,12,50
SKU-039,LOC-03,2024-12-16,Feature Film,Large,1,Winter,6,True,2024,4,12,51
SKU-039,LOC-03,2024-12-23,No Active Production,No Active Production,0,Winter,0,False,2024,4,12,52
SKU-039,LOC-03,2024-12-30,Television,Small,3,Winter,2,True,2024,4,12,1
SKU-039,LOC-03,2025-01-06,No Active Production,No Active Production,0,Winter,0,False,2025,1,1,2
SKU-039,LOC-03,2025-01-13,Television,Small,4,Winter,4,True,2025,1,1,3
SKU-039,LOC-03,2025-01-20,Television,Small,4,Winter,4,True,2025,1,1,4
SKU-039,LOC-03,2025-01-27,Commercial,Medium,1,Winter,1,True,2025,1,1,5
SKU-039,LOC-03,2025-02-03,No Active Production,No Active Production,0,Winter,1,False,2025,1,2,6
SKU-039,LOC-03,2025-02-10,Television,Large,1,Winter,7,True,2025,1,2,7
SKU-039,LOC-03,2025-02-17,No Active Production,No Active Production,0,Winter,0,False,2025,1,2,8
SKU-039,LOC-03,2025-02-24,Documentary,Small,2,Winter,3,True,2025,1,2,9
SKU-039,LOC-03,2025-03-03,Feature Film,Small,3,Spring,1,True,2025,1,3,10
SKU-039,LOC-03,2025-03-10,Documentary,Large,3,Spring,9,True,2025,1,3,11
SKU-039,LOC-03,2025-03-17,No Active Production,No Active Production,0,Spring,1,False,2025,1,3,12
SKU-039,LOC-03,2025-03-24,Television,Medium,2,Spring,1,True,2025,1,3,13
SKU-039,LOC-03,2025-03-31,Documentary,Small,2,Spring,4,True,2025,1,3,14
SKU-039,LOC-03,2025-04-07,Television,Medium,4,Spring,2,True,2025,2,4,15
SKU-039,LOC-03,2025-04-14,Television,Small,2,Spring,2,True,2025,2,4,16
SKU-039,LOC-03,2025-04-21,Commercial,Large,1,Spring,2,True,2025,2,4,17
SKU-039,LOC-03,2025-04-28,Feature Film,Medium,1,Spring,2,True,2025,2,4,18
SKU-039,LOC-03,2025-05-05,No Active Production,No Active Production,0,Spring,0,False,2025,2,5,19
SKU-039,LOC-03,2025-05-12,Commercial,Small,1,Spring,2,True,2025,2,5,20
SKU-039,LOC-03,2025-05-19,Feature Film,Medium,3,Spring,2,True,2025,2,5,21
SKU-039,LOC-03,2025-05-26,Television,Large,6,Spring,14,True,2025,2,5,22
SKU-039,LOC-03,2025-06-02,Television,Medium,4,Summer,3,True,2025,2,6,23
SKU-039,LOC-03,2025-06-09,Commercial,Small,2,Summer,2,True,2025,2,6,24
SKU-039,LOC-03,2025-06-16,Commercial,Medium,1,Summer,2,True,2025,2,6,25
SKU-039,LOC-03,2025-06-23,Commercial,Small,6,Summer,6,True,2025,2,6,26
SKU-039,LOC-03,2025-06-30,Commercial,Medium,2,Summer,1,True,2025,2,6,27
SKU-039,LOC-03,2025-07-07,No Active Production,No Active Production,0,Summer,0,False,2025,3,7,28
SKU-039,LOC-03,2025-07-14,Commercial,Medium,6,Summer,6,True,2025,3,7,29
SKU-039,LOC-03,2025-07-21,Commercial,Small,4,Summer,2,True,2025,3,7,30
SKU-039,LOC-03,2025-07-28,Documentary,Medium,4,Summer,4,True,2025,3,7,31
SKU-039,LOC-03,2025-08-04,Feature Film,Small,1,Summer,2,True,2025,3,8,32
SKU-039,LOC-03,2025-08-11,Television,Large,3,Summer,11,True,2025,3,8,33
SKU-039,LOC-03,2025-08-18,Music Video,Small,3,Summer,3,True,2025,3,8,34
SKU-039,LOC-03,2025-08-25,Documentary,Medium,4,Summer,14,True,2025,3,8,35
SKU-039,LOC-03,2025-09-01,Music Video,Large,4,Fall,4,True,2025,3,9,36
SKU-039,LOC-03,2025-09-08,Feature Film,Small,3,Fall,2,True,2025,3,9,37
SKU-039,LOC-03,2025-09-15,Commercial,Small,1,Fall,2,True,2025,3,9,38
SKU-039,LOC-03,2025-09-22,Documentary,Large,4,Fall,11,True,2025,3,9,39
SKU-039,LOC-03,2025-09-29,Music Video,Medium,4,Fall,3,True,2025,3,9,40
SKU-039,LOC-03,2025-10-06,Commercial,Medium,1,Fall,0,True,2025,4,10,41
SKU-039,LOC-03,2025-10-13,Commercial,Small,1,Fall,0,True,2025,4,10,42
SKU-039,LOC-03,2025-10-20,Television,Medium,1,Fall,0,True,2025,4,10,43
SKU-039,LOC-03,2025-10-27,Television,Medium,4,Fall,8,True,2025,4,10,44
SKU-039,LOC-03,2025-11-03,Feature Film,Small,5,Fall,5,True,2025,4,11,45
SKU-039,LOC-03,2025-11-10,Commercial,Medium,1,Fall,1,True,2025,4,11,46
SKU-039,LOC-03,2025-11-17,Music Video,Small,4,Fall,2,True,2025,4,11,47
SKU-039,LOC-03,2025-11-24,No Active Production,No Active Production,0,Fall,0,False,2025,4,11,48
SKU-039,LOC-03,2025-12-01,No Active Production,No Active Production,0,Winter,0,False,2025,4,12,49
SKU-039,LOC-03,2025-12-08,Television,Small,1,Winter,3,True,2025,4,12,50
SKU-039,LOC-03,2025-12-15,Television,Large,2,Winter,11,True,2025,4,12,51
SKU-039,LOC-03,2025-12-22,Commercial,Medium,3,Winter,2,True,2025,4,12,52
SKU-039,LOC-03,2025-12-29,No Active Production,No Active Production,0,Winter,0,False,2025,4,12,1
SKU-039,LOC-03,2026-01-05,Commercial,Small,1,Winter,1,True,2026,1,1,2
SKU-039,LOC-03,2026-01-12,Television,Small,3,Winter,3,True,2026,1,1,3
SKU-039,LOC-03,2026-01-19,Television,Medium,6,Winter,8,True,2026,1,1,4
SKU-039,LOC-03,2026-01-26,Feature Film,Medium,1,Winter,5,True,2026,1,1,5
SKU-039,LOC-03,2026-02-02,Television,Small,2,Winter,2,True,2026,1,2,6
SKU-039,LOC-03,2026-02-09,Commercial,Large,2,Winter,5,True,2026,1,2,7
SKU-039,LOC-03,2026-02-16,Commercial,Medium,7,Winter,8,True,2026,1,2,8
SKU-039,LOC-03,2026-02-23,Television,Large,2,Winter,9,True,2026,1,2,9
SKU-039,LOC-03,2026-03-02,Documentary,Large,2,Spring,7,True,2026,1,3,10
SKU-039,LOC-03,2026-03-09,Television,Medium,3,Spring,4,True,2026,1,3,11
SKU-039,LOC-03,2026-03-16,Documentary,Large,4,Spring,18,True,2026,1,3,12
SKU-039,LOC-03,2026-03-23,Commercial,Small,3,Spring,2,True,2026,1,3,13
SKU-039,LOC-03,2026-03-30,Documentary,Small,5,Spring,8,True,2026,1,3,14
SKU-039,LOC-03,2026-04-06,Television,Large,5,Spring,12,True,2026,2,4,15
SKU-039,LOC-03,2026-04-13,Television,Small,3,Spring,4,True,2026,2,4,16
SKU-039,LOC-03,2026-04-20,Commercial,Medium,3,Spring,1,True,2026,2,4,17
SKU-039,LOC-03,2026-04-27,Commercial,Medium,2,Spring,2,True,2026,2,4,18
SKU-039,LOC-03,2026-05-04,Television,Medium,2,Spring,6,True,2026,2,5,19
SKU-039,LOC-03,2026-05-11,Commercial,Medium,2,Spring,3,True,2026,2,5,20
SKU-039,LOC-03,2026-05-18,Commercial,Small,2,Spring,1,True,2026,2,5,21
SKU-039,LOC-03,2026-05-25,Television,Small,1,Spring,1,True,2026,2,5,22
SKU-039,LOC-03,2026-06-01,Documentary,Medium,4,Summer,10,True,2026,2,6,23
SKU-039,LOC-03,2026-06-08,Television,Small,3,Summer,1,True,2026,2,6,24
SKU-039,LOC-03,2026-06-15,Feature Film,Medium,6,Summer,8,True,2026,2,6,25
SKU-039,LOC-03,2026-06-22,Feature Film,Small,3,Summer,1,True,2026,2,6,26
SKU-039,LOC-03,2026-06-29,Commercial,Large,3,Summer,6,True,2026,2,6,27
SKU-039,LOC-03,2026-07-06,Commercial,Medium,4,Summer,2,True,2026,3,7,28
SKU-039,LOC-03,2026-07-13,Commercial,Small,4,Summer,3,True,2026,3,7,29
SKU-039,LOC-03,2026-07-20,Television,Small,2,Summer,1,True,2026,3,7,30
SKU-039,LOC-03,2026-07-27,No Active Production,No Active Production,0,Summer,0,False,2026,3,7,31
SKU-039,LOC-03,2026-08-03,Music Video,Small,3,Summer,2,True,2026,3,8,32
SKU-039,LOC-03,2026-08-10,Television,Small,3,Summer,1,True,2026,3,8,33
SKU-039,LOC-04,2024-02-19,Television,Medium,1,Winter,2,True,2024,1,2,8
SKU-039,LOC-04,2024-02-26,Television,Small,3,Winter,2,True,2024,1,2,9
SKU-039,LOC-04,2024-03-04,Television,Small,1,Spring,3,True,2024,1,3,10
SKU-039,LOC-04,2024-03-11,Commercial,Small,1,Spring,1,True,2024,1,3,11
SKU-039,LOC-04,2024-03-18,Commercial,Large,2,Spring,4,True,2024,1,3,12
SKU-039,LOC-04,2024-03-25,Television,Medium,2,Spring,3,True,2024,1,3,13
SKU-039,LOC-04,2024-04-01,No Active Production,No Active Production,0,Spring,0,False,2024,2,4,14
SKU-039,LOC-04,2024-04-08,No Active Production,No Active Production,0,Spring,0,False,2024,2,4,15
SKU-039,LOC-04,2024-04-15,Commercial,Medium,2,Spring,1,True,2024,2,4,16
SKU-039,LOC-04,2024-04-22,Television,Small,1,Spring,2,True,2024,2,4,17
SKU-039,LOC-04,2024-04-29,Television,Small,1,Spring,0,True,2024,2,4,18
SKU-039,LOC-04,2024-05-06,Feature Film,Large,2,Spring,10,True,2024,2,5,19
SKU-039,LOC-04,2024-05-13,No Active Production,No Active Production,0,Spring,0,False,2024,2,5,20
SKU-039,LOC-04,2024-05-20,Music Video,Small,4,Spring,5,True,2024,2,5,21
SKU-039,LOC-04,2024-05-27,Music Video,Small,1,Spring,0,True,2024,2,5,22
SKU-039,LOC-04,2024-06-03,Music Video,Medium,3,Summer,6,True,2024,2,6,23
SKU-039,LOC-04,2024-06-10,No Active Production,No Active Production,0,Summer,0,False,2024,2,6,24
SKU-039,LOC-04,2024-06-17,Television,Large,2,Summer,3,True,2024,2,6,25
SKU-039,LOC-04,2024-06-24,Television,Medium,2,Summer,5,True,2024,2,6,26
SKU-039,LOC-04,2024-07-01,Commercial,Medium,3,Summer,9,True,2024,3,7,27
SKU-039,LOC-04,2024-07-08,Feature Film,Small,4,Summer,0,True,2024,3,7,28
SKU-039,LOC-04,2024-07-15,Television,Small,3,Summer,2,True,2024,3,7,29
