sku_id,equipment_name,equipment_category,location_id,location_name,week_start_date,actual_demand,naive_forecast,ma4_forecast,rf_forecast
SKU-038,Audio Mixer A,Audio,LOC-03,New York,2026-06-22,2,4.0,2.25,0.9630449282487052
SKU-038,Audio Mixer A,Audio,LOC-03,New York,2026-06-29,1,2.0,2.5,3.229702533636772
SKU-038,Audio Mixer A,Audio,LOC-03,New York,2026-07-06,2,1.0,2.0,2.316569908292039
SKU-038,Audio Mixer A,Audio,LOC-03,New York,2026-07-13,1,2.0,2.25,0.7472276182562954
SKU-038,Audio Mixer A,Audio,LOC-03,New York,2026-07-20,2,1.0,1.5,0.7296355925713247
SKU-038,Audio Mixer A,Audio,LOC-03,New York,2026-07-27,0,2.0,1.5,0.0625074376203529
SKU-038,Audio Mixer A,Audio,LOC-03,New York,2026-08-03,0,0.0,1.25,0.7200278101919263
SKU-038,Audio Mixer A,Audio,LOC-03,New York,2026-08-10,4,0.0,0.75,0.7423789636968747
SKU-038,Audio Mixer A,Audio,LOC-04,New Orleans,2026-06-08,4,0.0,0.75,3.043632290070062
SKU-038,Audio Mixer A,Audio,LOC-04,New Orleans,2026-06-15,1,4.0,1.75,3.215155164912623
SKU-038,Audio Mixer A,Audio,LOC-04,New Orleans,2026-06-22,0,1.0,1.5,1.8787932325881744
SKU-038,Audio Mixer A,Audio,LOC-04,New Orleans,2026-06-29,0,0.0,1.25,0.0392689095812364
SKU-038,Audio Mixer A,Audio,LOC-04,New Orleans,2026-07-06,2,0.0,1.25,3.2925098310717456
SKU-038,Audio Mixer A,Audio,LOC-04,New Orleans,2026-07-13,2,2.0,0.75,0.7462539645480111
SKU-038,Audio Mixer A,Audio,LOC-04,New Orleans,2026-07-20,3,2.0,1.0,2.0436430487886144
SKU-038,Audio Mixer A,Audio,LOC-04,New Orleans,2026-07-27,3,3.0,1.75,1.8990869686906824
SKU-038,Audio Mixer A,Audio,LOC-04,New Orleans,2026-08-03,5,3.0,2.5,2.2000568955193947
SKU-038,Audio Mixer A,Audio,LOC-04,New Orleans,2026-08-10,0,5.0,3.25,2.771927992016076
SKU-039,Studio Headphones Kit A,Audio,LOC-01,Los Angeles,2026-06-08,13,14.0,6.75,3.912574115964477
SKU-039,Studio Headphones Kit A,Audio,LOC-01,Los Angeles,2026-06-15,4,13.0,9.25,4.172308589894413
SKU-039,Studio Headphones Kit A,Audio,LOC-01,Los Angeles,2026-06-22,3,4.0,9.75,3.7269835010884087
SKU-039,Studio Headphones Kit A,Audio,LOC-01,Los Angeles,2026-06-29,2,3.0,8.5,3.126690928003417
SKU-039,Studio Headphones Kit A,Audio,LOC-01,Los Angeles,2026-07-06,5,2.0,5.5,5.339568010258608
SKU-039,Studio Headphones Kit A,Audio,LOC-01,Los Angeles,2026-07-13,3,5.0,3.5,2.9703109416362143
SKU-039,Studio Headphones Kit A,Audio,LOC-01,Los Angeles,2026-07-20,16,3.0,3.25,8.873604242148236
SKU-039,Studio Headphones Kit A,Audio,LOC-01,Los Angeles,2026-07-27,3,16.0,6.5,2.5558571210418783
SKU-039,Studio Headphones Kit A,Audio,LOC-01,Los Angeles,2026-08-03,0,3.0,6.75,0.1582471107228891
SKU-039,Studio Headphones Kit A,Audio,LOC-01,Los Angeles,2026-08-10,2,0.0,5.5,2.338716152991846
SKU-039,Studio Headphones Kit A,Audio,LOC-02,Atlanta,2026-06-08,3,12.0,4.75,10.305555332378072
SKU-039,Studio Headphones Kit A,Audio,LOC-02,Atlanta,2026-06-15,6,3.0,4.75,4.310398629697198
SKU-039,Studio Headphones Kit A,Audio,LOC-02,Atlanta,2026-06-22,5,6.0,5.5,7.868931436838938
SKU-039,Studio Headphones Kit A,Audio,LOC-02,Atlanta,2026-06-29,7,5.0,6.5,5.3894359552055535
SKU-039,Studio Headphones Kit A,Audio,LOC-02,Atlanta,2026-07-06,10,7.0,5.25,10.92036565246716
SKU-039,Studio Headphones Kit A,Audio,LOC-02,Atlanta,2026-07-13,2,10.0,7.0,2.350783635051014
SKU-039,Studio Headphones Kit A,Audio,LOC-02,Atlanta,2026-07-20,7,2.0,6.0,8.426563327889895
SKU-039,Studio Headphones Kit A,Audio,LOC-02,Atlanta,2026-07-27,34,7.0,6.5,5.614202897386488
SKU-039,Studio Headphones Kit A,Audio,LOC-02,Atlanta,2026-08-03,3,34.0,13.25,4.901729117739169
SKU-039,Studio Headphones Kit A,Audio,LOC-02,Atlanta,2026-08-10,3,3.0,11.5,5.259235162236085
SKU-039,Studio Headphones Kit A,Audio,LOC-03,New York,2026-06-08,1,10.0,3.75,2.521972407602714
SKU-039,Studio Headphones Kit A,Audio,LOC-03,New York,2026-06-15,8,1.0,3.25,4.086451072439487
SKU-039,Studio Headphones Kit A,Audio,LOC-03,New York,2026-06-22,1,8.0,5.0,2.4074153077923746
SKU-039,Studio Headphones Kit A,Audio,LOC-03,New York,2026-06-29,6,1.0,5.0,8.190372648947424
SKU-039,Studio Headphones Kit A,Audio,LOC-03,New York,2026-07-06,2,6.0,4.0,5.84525739120319
SKU-039,Studio Headphones Kit A,Audio,LOC-03,New York,2026-07-13,3,2.0,4.25,2.593629314422196
SKU-039,Studio Headphones Kit A,Audio,LOC-03,New York,2026-07-20,1,3.0,3.0,2.084855881109459
SKU-039,Studio Headphones Kit A,Audio,LOC-03,New York,2026-07-27,0,1.0,3.0,0.062425812950801
SKU-039,Studio Headphones Kit A,Audio,LOC-03,New York,2026-08-03,2,0.0,1.5,2.2011006283017878
SKU-039,Studio Headphones Kit A,Audio,LOC-03,New York,2026-08-10,1,2.0,1.5,2.85693715156003
SKU-039,Studio Headphones Kit A,Audio,LOC-04,New Orleans,2026-06-08,5,0.0,4.0,5.822292471805854
SKU-039,Studio Headphones Kit A,Audio,LOC-04,New Orleans,2026-06-15,6,5.0,5.0,7.185929000112583
SKU-039,Studio Headphones Kit A,Audio,LOC-04,New Orleans,2026-06-22,2,6.0,4.5,5.8260486265740585
SKU-039,Studio Headphones Kit A,Audio,LOC-04,New Orleans,2026-06-29,0,2.0,3.25,0.0825289086194671
SKU-039,Studio Headphones Kit A,Audio,LOC-04,New Orleans,2026-07-06,12,0.0,3.25,7.268270077362257
SKU-039,Studio Headphones Kit A,Audio,LOC-04,New Orleans,2026-07-13,0,12.0,5.0,2.4017035655784937
SKU-039,Studio Headphones Kit A,Audio,LOC-04,New Orleans,2026-07-20,7,0.0,3.5,3.3187178221607856
SKU-039,Studio Headphones Kit A,Audio,LOC-04,New Orleans,2026-07-27,3,7.0,4.75,7.003739886335143
SKU-039,Studio Headphones Kit A,Audio,LOC-04,New Orleans,2026-08-03,3,3.0,5.5,3.703899580017484
SKU-039,Studio Headphones Kit A,Audio,LOC-04,New Orleans,2026-08-10,1,3.0,3.25,2.2850855016519382
SKU-040,Boom Pole Kit B,Audio,LOC-01,Los Angeles,2026-06-08,17,10.0,4.75,4.2407176984310455
SKU-040,Boom Pole Kit B,Audio,LOC-01,Los Angeles,2026-06-15,0,17.0,8.5,4.417287911497962
SKU-040,Boom Pole Kit B,Audio,LOC-01,Los Angeles,2026-06-22,0,0.0,8.25,2.978736723687152
SKU-040,Boom Pole Kit B,Audio,LOC-01,Los Angeles,2026-06-29,0,0.0,6.75,3.4471784540099577
SKU-040,Boom Pole Kit B,Audio,LOC-01,Los Angeles,2026-07-06,1,0.0,4.25,4.617056203928991
SKU-040,Boom Pole Kit B,Audio,LOC-01,Los Angeles,2026-07-13,5,1.0,0.25,2.0565100386727067
SKU-040,Boom Pole Kit B,Audio,LOC-01,Los Angeles,2026-07-20,17,5.0,1.5,8.548489451978433
SKU-040,Boom Pole Kit B,Audio,LOC-01,Los Angeles,2026-07-27,1,17.0,5.75,1.409904870756559
SKU-040,Boom Pole Kit B,Audio,LOC-01,Los Angeles,2026-08-03,0,1.0,6.0,0.1890972662858618
SKU-040,Boom Pole Kit B,Audio,LOC-01,Los Angeles,2026-08-10,1,0.0,5.75,2.0337215389600978
SKU-040,Boom Pole Kit B,Audio,LOC-02,Atlanta,2026-06-08,2,8.0,3.5,7.722119906486838
SKU-040,Boom Pole Kit B,Audio,LOC-02,Atlanta,2026-06-15,7,2.0,3.25,4.105792662173212
SKU-040,Boom Pole Kit B,Audio,LOC-02,Atlanta,2026-06-22,6,7.0,4.25,7.391410349421033
SKU-040,Boom Pole Kit B,Audio,LOC-02,Atlanta,2026-06-29,9,6.0,5.75,4.476841093139638
SKU-040,Boom Pole Kit B,Audio,LOC-02,Atlanta,2026-07-06,10,9.0,6.0,7.929045395145581
SKU-040,Boom Pole Kit B,Audio,LOC-02,Atlanta,2026-07-13,1,10.0,8.0,1.808112589979834
SKU-040,Boom Pole Kit B,Audio,LOC-02,Atlanta,2026-07-20,7,1.0,6.5,6.774520111654493
SKU-040,Boom Pole Kit B,Audio,LOC-02,Atlanta,2026-07-27,14,7.0,6.75,4.695402493730764
SKU-040,Boom Pole Kit B,Audio,LOC-02,Atlanta,2026-08-03,4,14.0,8.0,4.530483935786896
SKU-040,Boom Pole Kit B,Audio,LOC-02,Atlanta,2026-08-10,1,4.0,6.5,4.815750882145343
SKU-040,Boom Pole Kit B,Audio,LOC-03,New York,2026-06-08,2,5.0,3.25,1.8425788240584808
SKU-040,Boom Pole Kit B,Audio,LOC-03,New York,2026-06-15,3,2.0,3.25,3.77969025176489
SKU-040,Boom Pole Kit B,Audio,LOC-03,New York,2026-06-22,2,3.0,3.5,2.5290054047849675
SKU-040,Boom Pole Kit B,Audio,LOC-03,New York,2026-06-29,8,2.0,3.0,6.647665108271073
SKU-040,Boom Pole Kit B,Audio,LOC-03,New York,2026-07-06,6,8.0,3.75,5.050096351011386
SKU-040,Boom Pole Kit B,Audio,LOC-03,New York,2026-07-13,0,6.0,4.75,1.5864070762396534
SKU-040,Boom Pole Kit B,Audio,LOC-03,New York,2026-07-20,1,0.0,4.0,1.70689747172513
SKU-040,Boom Pole Kit B,Audio,LOC-03,New York,2026-07-27,1,1.0,3.75,0.156378602504495
SKU-040,Boom Pole Kit B,Audio,LOC-03,New York,2026-08-03,3,1.0,2.0,1.6559373601284364
SKU-040,Boom Pole Kit B,Audio,LOC-03,New York,2026-08-10,1,3.0,1.25,1.9221545257116583
SKU-040,Boom Pole Kit B,Audio,LOC-04,New Orleans,2026-06-08,4,0.0,3.0,6.696088598412706
SKU-040,Boom Pole Kit B,Audio,LOC-04,New Orleans,2026-06-15,3,4.0,3.75,6.992907787531625
SKU-040,Boom Pole Kit B,Audio,LOC-04,New Orleans,2026-06-22,4,3.0,3.0,4.999540121029219
SKU-040,Boom Pole Kit B,Audio,LOC-04,New Orleans,2026-06-29,0,4.0,2.75,0.0948968146000636
SKU-040,Boom Pole Kit B,Audio,LOC-04,New Orleans,2026-07-06,9,0.0,2.75,7.094661714338292
SKU-040,Boom Pole Kit B,Audio,LOC-04,New Orleans,2026-07-13,0,9.0,4.0,1.5738330210323952
SKU-040,Boom Pole Kit B,Audio,LOC-04,New Orleans,2026-07-20,12,0.0,3.25,2.9247506453291208
SKU-040,Boom Pole Kit B,Audio,LOC-04,New Orleans,2026-07-27,4,12.0,5.25,3.388802321853376
SKU-040,Boom Pole Kit B,Audio,LOC-04,New Orleans,2026-08-03,4,4.0,6.25,2.941772664137771
SKU-040,Boom Pole Kit B,Audio,LOC-04,New Orleans,2026-08-10,2,4.0,5.0,5.169054424536207
SKU-041,C-Stand Kit A,Grip,LOC-01,Los Angeles,2026-06-08,21,28.0,27.25,9.633880714411656
SKU-041,C-Stand Kit A,Grip,LOC-01,Los Angeles,2026-06-15,13,21.0,32.0,11.044611368396865
SKU-041,C-Stand Kit A,Grip,LOC-01,Los Angeles,2026-06-22,3,13.0,18.25,6.286715923585822
SKU-041,C-Stand Kit A,Grip,LOC-01,Los Angeles,2026-06-29,8,3.0,16.25,6.3280789889854425
SKU-041,C-Stand Kit A,Grip,LOC-01,Los Angeles,2026-07-06,13,8.0,11.25,8.513472731723677
SKU-041,C-Stand Kit A,Grip,LOC-01,Los Angeles,2026-07-13,11,13.0,9.25,4.63778997276216
SKU-041,C-Stand Kit A,Grip,LOC-01,Los Angeles,2026-07-20,23,11.0,8.75,18.572681406004342
SKU-041,C-Stand Kit A,Grip,LOC-01,Los Angeles,2026-07-27,9,23.0,13.75,4.149169003514573
SKU-041,C-Stand Kit A,Grip,LOC-01,Los Angeles,2026-08-03,1,9.0,14.0,0.2823926408956277
SKU-041,C-Stand Kit A,Grip,LOC-01,Los Angeles,2026-08-10,5,1.0,11.0,4.711162433898558
SKU-041,C-Stand Kit A,Grip,LOC-02,Atlanta,2026-06-08,11,9.0,4.5,19.16383553625768
SKU-041,C-Stand Kit A,Grip,LOC-02,Atlanta,2026-06-15,12,11.0,6.25,9.801580274392288
SKU-041,C-Stand Kit A,Grip,LOC-02,Atlanta,2026-06-22,20,12.0,8.75,20.114910479031145
SKU-041,C-Stand Kit A,Grip,LOC-02,Atlanta,2026-06-29,12,20.0,13.0,9.344407088989705
SKU-041,C-Stand Kit A,Grip,LOC-02,Atlanta,2026-07-06,19,12.0,13.75,19.425150368303907
SKU-041,C-Stand Kit A,Grip,LOC-02,Atlanta,2026-07-13,1,19.0,15.75,3.898966722070104
SKU-041,C-Stand Kit A,Grip,LOC-02,Atlanta,2026-07-20,10,1.0,13.0,17.51709511726547
SKU-041,C-Stand Kit A,Grip,LOC-02,Atlanta,2026-07-27,12,10.0,10.5,8.414842205634887
SKU-041,C-Stand Kit A,Grip,LOC-02,Atlanta,2026-08-03,7,12.0,10.5,8.264241095141646
SKU-041,C-Stand Kit A,Grip,LOC-02,Atlanta,2026-08-10,7,7.0,7.5,8.956482567003025
SKU-041,C-Stand Kit A,Grip,LOC-03,New York,2026-06-08,4,8.0,7.0,4.210508797104521
SKU-041,C-Stand Kit A,Grip,LOC-03,New York,2026-06-15,13,4.0,4.0,8.88972564898855
SKU-041,C-Stand Kit A,Grip,LOC-03,New York,2026-06-22,3,13.0,6.5,4.808858255612155
SKU-041,C-Stand Kit A,Grip,LOC-03,New York,2026-06-29,16,3.0,7.0,15.672222204849918
SKU-041,C-Stand Kit A,Grip,LOC-03,New York,2026-07-06,11,16.0,9.0,9.851439470112528
SKU-041,C-Stand Kit A,Grip,LOC-03,New York,2026-07-13,6,11.0,10.75,4.0340460117080825
SKU-041,C-Stand Kit A,Grip,LOC-03,New York,2026-07-20,1,6.0,9.0,3.605572255920517
SKU-041,C-Stand Kit A,Grip,LOC-03,New York,2026-07-27,1,1.0,8.5,0.1922207271030378
SKU-041,C-Stand Kit A,Grip,LOC-03,New York,2026-08-03,7,1.0,4.75,4.050470419608954
SKU-041,C-Stand Kit A,Grip,LOC-03,New York,2026-08-10,2,7.0,3.75,3.905262410544745
SKU-041,C-Stand Kit A,Grip,LOC-04,New Orleans,2026-06-08,18,0.0,3.75,13.374064103545509
SKU-041,C-Stand Kit A,Grip,LOC-04,New Orleans,2026-06-15,12,18.0,6.75,19.06654608568121
SKU-041,C-Stand Kit A,Grip,LOC-04,New Orleans,2026-06-22,5,12.0,7.75,8.501999900366595
SKU-041,C-Stand Kit A,Grip,LOC-04,New Orleans,2026-06-29,0,5.0,8.75,0.3339241954579278
SKU-041,C-Stand Kit A,Grip,LOC-04,New Orleans,2026-07-06,16,0.0,8.75,15.26848348929538
SKU-041,C-Stand Kit A,Grip,LOC-04,New Orleans,2026-07-13,3,16.0,8.25,3.866788252143877
SKU-041,C-Stand Kit A,Grip,LOC-04,New Orleans,2026-07-20,7,3.0,6.0,6.596333443847117
SKU-041,C-Stand Kit A,Grip,LOC-04,New Orleans,2026-07-27,8,7.0,6.5,6.6985270300722615
SKU-041,C-Stand Kit A,Grip,LOC-04,New Orleans,2026-08-03,5,8.0,8.5,6.350978744857887
SKU-041,C-Stand Kit A,Grip,LOC-04,New Orleans,2026-08-10,5,5.0,5.75,7.565090163063977
SKU-042,Sandbag Set A,Grip,LOC-01,Los Angeles,2026-06-08,20,34.0,14.75,9.58827539450644
SKU-042,Sandbag Set A,Grip,LOC-01,Los Angeles,2026-06-15,11,20.0,19.0,10.768339842569151
SKU-042,Sandbag Set A,Grip,LOC-01,Los Angeles,2026-06-22,4,11.0,19.0,6.71604011808221
SKU-042,Sandbag Set A,Grip,LOC-01,Los Angeles,2026-06-29,6,4.0,17.25,6.492244914361612
SKU-042,Sandbag Set A,Grip,LOC-01,Los Angeles,2026-07-06,8,6.0,10.25,8.501569534496946
SKU-042,Sandbag Set A,Grip,LOC-01,Los Angeles,2026-07-13,11,8.0,7.25,4.590931536241277
SKU-042,Sandbag Set A,Grip,LOC-01,Los Angeles,2026-07-20,31,11.0,7.25,20.58648142111601
SKU-042,Sandbag Set A,Grip,LOC-01,Los Angeles,2026-07-27,2,31.0,14.0,4.145182362960709
SKU-042,Sandbag Set A,Grip,LOC-01,Los Angeles,2026-08-03,0,2.0,13.0,0.3116159052695446
SKU-042,Sandbag Set A,Grip,LOC-01,Los Angeles,2026-08-10,6,0.0,11.0,5.046831996622646
SKU-042,Sandbag Set A,Grip,LOC-02,Atlanta,2026-06-08,6,13.0,7.25,22.286469130613565
SKU-042,Sandbag Set A,Grip,LOC-02,Atlanta,2026-06-15,17,6.0,7.5,9.889825532060836
SKU-042,Sandbag Set A,Grip,LOC-02,Atlanta,2026-06-22,19,17.0,10.75,20.14614971917081
SKU-042,Sandbag Set A,Grip,LOC-02,Atlanta,2026-06-29,12,19.0,13.75,8.897942078790335
SKU-042,Sandbag Set A,Grip,LOC-02,Atlanta,2026-07-06,24,12.0,13.5,21.206893574044997
SKU-042,Sandbag Set A,Grip,LOC-02,Atlanta,2026-07-13,7,24.0,18.0,4.616629896287174
SKU-042,Sandbag Set A,Grip,LOC-02,Atlanta,2026-07-20,24,7.0,15.5,18.827756769179054
SKU-042,Sandbag Set A,Grip,LOC-02,Atlanta,2026-07-27,15,24.0,16.75,9.5168470144925
SKU-042,Sandbag Set A,Grip,LOC-02,Atlanta,2026-08-03,8,15.0,17.5,8.562876887412466
SKU-042,Sandbag Set A,Grip,LOC-02,Atlanta,2026-08-10,5,8.0,13.5,8.961821106370497
SKU-042,Sandbag Set A,Grip,LOC-03,New York,2026-06-08,9,6.0,4.75,3.846878203035912
SKU-042,Sandbag Set A,Grip,LOC-03,New York,2026-06-15,15,9.0,5.25,8.631110226602281
SKU-042,Sandbag Set A,Grip,LOC-03,New York,2026-06-22,3,15.0,8.0,4.636272931718873
SKU-042,Sandbag Set A,Grip,LOC-03,New York,2026-06-29,26,3.0,8.25,16.207727133862253
SKU-042,Sandbag Set A,Grip,LOC-03,New York,2026-07-06,14,26.0,13.25,9.80933281950235
SKU-042,Sandbag Set A,Grip,LOC-03,New York,2026-07-13,4,14.0,14.5,4.416505439747384
SKU-042,Sandbag Set A,Grip,LOC-03,New York,2026-07-20,0,4.0,11.75,3.552040630908928
SKU-042,Sandbag Set A,Grip,LOC-03,New York,2026-07-27,1,0.0,11.0,0.2772021452980767
SKU-042,Sandbag Set A,Grip,LOC-03,New York,2026-08-03,3,1.0,4.75,4.180179699516073
SKU-042,Sandbag Set A,Grip,LOC-03,New York,2026-08-10,4,3.0,2.0,4.25254480388276
SKU-042,Sandbag Set A,Grip,LOC-04,New Orleans,2026-06-08,13,0.0,6.0,13.979455203455174
SKU-042,Sandbag Set A,Grip,LOC-04,New Orleans,2026-06-15,7,13.0,7.75,18.26055259550475
SKU-042,Sandbag Set A,Grip,LOC-04,New Orleans,2026-06-22,7,7.0,6.0,9.414766537443471
SKU-042,Sandbag Set A,Grip,LOC-04,New Orleans,2026-06-29,0,7.0,6.75,0.2337711914607644
SKU-042,Sandbag Set A,Grip,LOC-04,New Orleans,2026-07-06,14,0.0,6.75,14.721835206145029
SKU-042,Sandbag Set A,Grip,LOC-04,New Orleans,2026-07-13,7,14.0,7.0,3.7956126476092495
SKU-042,Sandbag Set A,Grip,LOC-04,New Orleans,2026-07-20,8,7.0,7.0,7.095533176014818
SKU-042,Sandbag Set A,Grip,LOC-04,New Orleans,2026-07-27,7,8.0,7.25,7.269480460564033
SKU-042,Sandbag Set A,Grip,LOC-04,New Orleans,2026-08-03,9,7.0,9.0,6.2515496938173785
SKU-042,Sandbag Set A,Grip,LOC-04,New Orleans,2026-08-10,3,9.0,7.75,7.905568759687758
SKU-043,Dolly Track Kit A,Grip,LOC-01,Los Angeles,2026-06-08,12,17.0,6.75,4.271894986054999
SKU-043,Dolly Track Kit A,Grip,LOC-01,Los Angeles,2026-06-15,7,12.0,9.0,4.193365406740397
SKU-043,Dolly Track Kit A,Grip,LOC-01,Los Angeles,2026-06-22,5,7.0,10.25,4.060102725804964
SKU-043,Dolly Track Kit A,Grip,LOC-01,Los Angeles,2026-06-29,3,5.0,10.25,3.9844276431165673
SKU-043,Dolly Track Kit A,Grip,LOC-01,Los Angeles,2026-07-06,5,3.0,6.75,5.7607202736007945
SKU-043,Dolly Track Kit A,Grip,LOC-01,Los Angeles,2026-07-13,7,5.0,5.0,3.491518520512159
SKU-043,Dolly Track Kit A,Grip,LOC-01,Los Angeles,2026-07-20,21,7.0,5.0,9.802278955316062
SKU-043,Dolly Track Kit A,Grip,LOC-01,Los Angeles,2026-07-27,4,21.0,9.0,2.868197846122291
SKU-043,Dolly Track Kit A,Grip,LOC-01,Los Angeles,2026-08-03,0,4.0,9.25,0.4118975840566217
SKU-043,Dolly Track Kit A,Grip,LOC-01,Los Angeles,2026-08-10,2,0.0,8.0,2.548278974887924
SKU-043,Dolly Track Kit A,Grip,LOC-02,Atlanta,2026-06-08,5,5.0,4.25,10.59396434429234
SKU-043,Dolly Track Kit A,Grip,LOC-02,Atlanta,2026-06-15,7,5.0,4.0,5.88596726598193
SKU-043,Dolly Track Kit A,Grip,LOC-02,Atlanta,2026-06-22,12,7.0,4.75,10.72486222263542
SKU-043,Dolly Track Kit A,Grip,LOC-02,Atlanta,2026-06-29,8,12.0,7.25,5.9825769504574
SKU-043,Dolly Track Kit A,Grip,LOC-02,Atlanta,2026-07-06,12,8.0,8.0,11.57023993998719
SKU-043,Dolly Track Kit A,Grip,LOC-02,Atlanta,2026-07-13,1,12.0,9.75,2.6671884757571847
SKU-043,Dolly Track Kit A,Grip,LOC-02,Atlanta,2026-07-20,14,1.0,8.25,9.726085979107287
SKU-043,Dolly Track Kit A,Grip,LOC-02,Atlanta,2026-07-27,6,14.0,8.75,6.177616345982253
SKU-043,Dolly Track Kit A,Grip,LOC-02,Atlanta,2026-08-03,4,6.0,8.25,5.932624176823866
SKU-043,Dolly Track Kit A,Grip,LOC-02,Atlanta,2026-08-10,4,4.0,6.25,5.937105596550144
SKU-043,Dolly Track Kit A,Grip,LOC-03,New York,2026-06-08,2,3.0,5.5,2.7388788353414424
SKU-043,Dolly Track Kit A,Grip,LOC-03,New York,2026-06-15,10,2.0,2.25,6.16313726060828
SKU-043,Dolly Track Kit A,Grip,LOC-03,New York,2026-06-22,1,10.0,4.0,3.4610382290073454
SKU-043,Dolly Track Kit A,Grip,LOC-03,New York,2026-06-29,12,1.0,4.0,9.373385490541867
SKU-043,Dolly Track Kit A,Grip,LOC-03,New York,2026-07-06,8,12.0,6.25,7.585724154000389
SKU-043,Dolly Track Kit A,Grip,LOC-03,New York,2026-07-13,1,8.0,7.75,3.0513501397388465
SKU-043,Dolly Track Kit A,Grip,LOC-03,New York,2026-07-20,3,1.0,5.5,2.2344765209183204
SKU-043,Dolly Track Kit A,Grip,LOC-03,New York,2026-07-27,0,3.0,6.0,0.0857420387722058
SKU-043,Dolly Track Kit A,Grip,LOC-03,New York,2026-08-03,3,0.0,3.0,2.750438484157587
SKU-043,Dolly Track Kit A,Grip,LOC-03,New York,2026-08-10,5,3.0,1.75,2.320866773129463
SKU-043,Dolly Track Kit A,Grip,LOC-04,New Orleans,2026-06-08,7,0.0,3.5,7.155182265744433
SKU-043,Dolly Track Kit A,Grip,LOC-04,New Orleans,2026-06-15,6,7.0,4.5,10.4526243062511
SKU-043,Dolly Track Kit A,Grip,LOC-04,New Orleans,2026-06-22,5,6.0,3.25,6.193464695641118
SKU-043,Dolly Track Kit A,Grip,LOC-04,New Orleans,2026-06-29,1,5.0,4.5,0.138487937990499
SKU-043,Dolly Track Kit A,Grip,LOC-04,New Orleans,2026-07-06,13,1.0,4.75,8.473006187143099
SKU-043,Dolly Track Kit A,Grip,LOC-04,New Orleans,2026-07-13,4,13.0,6.25,2.5515538103505127
SKU-043,Dolly Track Kit A,Grip,LOC-04,New Orleans,2026-07-20,3,4.0,5.75,5.470629963917069
SKU-043,Dolly Track Kit A,Grip,LOC-04,New Orleans,2026-07-27,2,3.0,5.25,5.427319861899139
SKU-043,Dolly Track Kit A,Grip,LOC-04,New Orleans,2026-08-03,2,2.0,5.5,5.13474546655808
SKU-043,Dolly Track Kit A,Grip,LOC-04,New Orleans,2026-08-10,7,2.0,2.75,5.058674671948443
SKU-044,Camera Dolly A,Grip,LOC-01,Los Angeles,2026-06-08,3,11.0,4.5,5.221628701479457
SKU-044,Camera Dolly A,Grip,LOC-01,Los Angeles,2026-06-15,6,3.0,5.25,4.367627095355062
SKU-044,Camera Dolly A,Grip,LOC-01,Los Angeles,2026-06-22,2,6.0,6.25,2.8828831269955897
SKU-044,Camera Dolly A,Grip,LOC-01,Los Angeles,2026-06-29,5,2.0,5.5,2.8556903420522453
SKU-044,Camera Dolly A,Grip,LOC-01,Los Angeles,2026-07-06,3,5.0,4.0,6.345834781736548
SKU-044,Camera Dolly A,Grip,LOC-01,Los Angeles,2026-07-13,4,3.0,4.0,2.2896809536576312
SKU-044,Camera Dolly A,Grip,LOC-01,Los Angeles,2026-07-20,13,4.0,3.5,7.203995809284017
SKU-044,Camera Dolly A,Grip,LOC-01,Los Angeles,2026-07-27,3,13.0,6.25,1.6770381035187834
SKU-044,Camera Dolly A,Grip,LOC-01,Los Angeles,2026-08-03,0,3.0,5.75,0.1314010363735303
SKU-044,Camera Dolly A,Grip,LOC-01,Los Angeles,2026-08-10,1,0.0,5.0,1.827653802919312
SKU-044,Camera Dolly A,Grip,LOC-02,Atlanta,2026-06-08,6,1.0,1.25,6.854436518073956
SKU-044,Camera Dolly A,Grip,LOC-02,Atlanta,2026-06-15,7,6.0,2.5,4.341544132778966
SKU-044,Camera Dolly A,Grip,LOC-02,Atlanta,2026-06-22,3,7.0,4.0,7.63161006302642
SKU-044,Camera Dolly A,Grip,LOC-02,Atlanta,2026-06-29,4,3.0,4.25,6.37210759156942
SKU-044,Camera Dolly A,Grip,LOC-02,Atlanta,2026-07-06,4,4.0,5.0,6.707058683485799
SKU-044,Camera Dolly A,Grip,LOC-02,Atlanta,2026-07-13,1,4.0,4.5,1.5736553363333707
SKU-044,Camera Dolly A,Grip,LOC-02,Atlanta,2026-07-20,8,1.0,3.0,6.7915147680651
SKU-044,Camera Dolly A,Grip,LOC-02,Atlanta,2026-07-27,8,8.0,4.25,5.562785919693974
SKU-044,Camera Dolly A,Grip,LOC-02,Atlanta,2026-08-03,1,8.0,5.25,5.025494740935712
SKU-044,Camera Dolly A,Grip,LOC-02,Atlanta,2026-08-10,2,1.0,4.5,4.598286639884551
SKU-044,Camera Dolly A,Grip,LOC-03,New York,2026-06-08,2,0.0,1.0,1.7391149259749727
SKU-044,Camera Dolly A,Grip,LOC-03,New York,2026-06-15,3,2.0,1.25,3.861460797569196
SKU-044,Camera Dolly A,Grip,LOC-03,New York,2026-06-22,0,3.0,1.75,2.6715138851607647
SKU-044,Camera Dolly A,Grip,LOC-03,New York,2026-06-29,27,0.0,1.25,6.760176566342969
SKU-044,Camera Dolly A,Grip,LOC-03,New York,2026-07-06,3,27.0,8.0,5.866384186791172
SKU-044,Camera Dolly A,Grip,LOC-03,New York,2026-07-13,3,3.0,8.25,1.7547459936098344
